2101,1993,2015-11-18,16:54:3,943,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C475011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2102,1994,2015-11-18,16:54:4,577,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C475011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2103,1995,2015-11-18,16:54:5,717,+7:00,192.168.0.201,55095,0.0.0.0,80,TCP,RX,SYN,0
2104,1995,2015-11-18,16:54:5,717,+7:00,192.168.0.201,55095,0.0.0.0,80,TCP,TX,FIN,0
2105,1996,2015-11-18,16:54:8,890,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A636011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2106,1997,2015-11-18,16:54:9,60,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A6382910000100000000000120464845504643454C4548464345504646464143414341434143414341434141410000200001C00C00200001000493E000068000C0A8003C,68
2107,1998,2015-11-18,16:54:9,135,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A639291000010000000000012046474542454A45504341434143414341434143414341434143414341434143410000200001C00C00200001000493E000060000C0A8003C,68
2108,1999,2015-11-18,16:54:9,210,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A63A291000010000000000012046474542454A45504341434143414341434143414341434143414341434141410000200001C00C00200001000493E000060000C0A8003C,68
2109,2000,2015-11-18,16:54:9,318,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A636011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2110,2001,2015-11-18,16:54:9,394,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A63A291000010000000000012046474542454A45504341434143414341434143414341434143414341434141410000200001C00C00200001000493E000060000C0A8003C,68
2111,2002,2015-11-18,16:54:9,470,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A639291000010000000000012046474542454A45504341434143414341434143414341434143414341434143410000200001C00C00200001000493E000060000C0A8003C,68
2112,2003,2015-11-18,16:54:9,545,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A6382910000100000000000120464845504643454C4548464345504646464143414341434143414341434141410000200001C00C00200001000493E000068000C0A8003C,68
2113,2004,2015-11-18,16:54:9,620,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A639291000010000000000012046474542454A45504341434143414341434143414341434143414341434143410000200001C00C00200001000493E000060000C0A8003C,68
2114,2005,2015-11-18,16:54:9,695,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A63A291000010000000000012046474542454A45504341434143414341434143414341434143414341434141410000200001C00C00200001000493E000060000C0A8003C,68
2115,2006,2015-11-18,16:54:10,700,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A6382810000100000000000120464845504643454C4548464345504646464143414341434143414341434141410000200001C00C00200001000493E000068000C0A8003C,68
2116,2007,2015-11-18,16:54:10,775,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A639281000010000000000012046474542454A45504341434143414341434143414341434143414341434143410000200001C00C00200001000493E000060000C0A8003C,68
2117,2008,2015-11-18,16:54:10,851,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A63A281000010000000000012046474542454A45504341434143414341434143414341434143414341434141410000200001C00C00200001000493E000060000C0A8003C,68
2118,2009,2015-11-18,16:54:11,345,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A63B011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2119,2010,2015-11-18,16:54:11,421,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A63D2910000100000000000120464845504643454C45484643455046464641434143414341434143414341424F0000200001C00C00200001000493E000068000C0A8003C,68
2120,2011,2015-11-18,16:54:11,827,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A63B011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2121,2012,2015-11-18,16:54:11,904,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A63D2910000100000000000120464845504643454C45484643455046464641434143414341434143414341424F0000200001C00C00200001000493E000068000C0A8003C,68
2122,2013,2015-11-18,16:54:12,473,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A63B011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2123,2014,2015-11-18,16:54:12,579,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A63D2910000100000000000120464845504643454C45484643455046464641434143414341434143414341424F0000200001C00C00200001000493E000068000C0A8003C,68
2124,2015,2015-11-18,16:54:13,372,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A63D2810000100000000000120464845504643454C45484643455046464641434143414341434143414341424F0000200001C00C00200001000493E000068000C0A8003C,68
2125,2016,2015-11-18,16:54:13,987,+7:00,192.168.0.60,138,0.0.0.0,138,UDP,RX,1102A63FC0A8003C008A00BB00002046474542454A45504341434143414341434143414341434143414341434143410020464845504643454C45484643455046464641434143414341434143414341424E00FF534D422500000000000000000000000000000000000000000000000000000011000021000000000000000000E803000000000000000021005600030001000000020032005C4D41494C534C4F545C42524F57534500010080FC0A005641494F0000000000000000000000000603031001000F0155AA00,201
2126,2017,2015-11-18,16:54:15,631,+7:00,192.168.0.60,138,0.0.0.0,138,UDP,RX,1102A641C0A8003C008A00A100002046474542454A45504341434143414341434143414341434143414341434141410020464845504643454C45484643455046464641434143414341434143414341424E00FF534D422500000000000000000000000000000000000000000000000000000011000007000000000000000000E803000000000000000007005600030001000100020018005C4D41494C534C4F545C42524F5753450002005641494F00,175
2127,2018,2015-11-18,16:54:15,819,+7:00,192.168.0.42,138,0.0.0.0,138,UDP,RX,1102C8FBC0A8002A008A00BB0000204546454D454646474546454F46444646464145464643454F45504647454243410020464845504643454C45484643455046464641434143414341434143414341424F00FF534D422500000000000000000000000000000000000000000000000000000011000021000000000000000000E803000000000000000021005600030001000000020032005C4D41494C534C4F545C42524F575345000F0080FC0A00454C4556454E53555045524E4F5641000A00031005000F0155AA00,201
2128,2019,2015-11-18,16:54:17,255,+7:00,192.168.0.60,138,0.0.0.0,138,UDP,RX,1102A642C0A8003C008A00A100002046474542454A45504341434143414341434143414341434143414341434141410020464845504643454C45484643455046464641434143414341434143414341424E00FF534D422500000000000000000000000000000000000000000000000000000011000007000000000000000000E803000000000000000007005600030001000100020018005C4D41494C534C4F545C42524F5753450002005641494F00,175
2129,2020,2015-11-18,16:54:17,773,+7:00,192.168.0.201,52214,0.0.0.0,23,TCP,RX,SYN,0
2130,2020,2015-11-18,16:54:17,824,+7:00,192.168.0.201,52214,0.0.0.0,23,TCP,TX,FFFD18FFFD20FFFD23FFFD27,12
2131,2020,2015-11-18,16:54:17,838,+7:00,192.168.0.201,52214,0.0.0.0,23,TCP,RX,FFFD03FFFB18FFFB1FFFFB20FFFB21FFFB22FFFB27FFFD05FFFB23,27
2132,2021,2015-11-18,16:54:18,476,+7:00,192.168.0.101,137,0.0.0.0,137,UDP,RX,CC0A011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2133,2022,2015-11-18,16:54:19,295,+7:00,192.168.0.101,137,0.0.0.0,137,UDP,RX,CC0A011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2134,2023,2015-11-18,16:54:20,109,+7:00,192.168.0.101,137,0.0.0.0,137,UDP,RX,CC0A011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2135,2024,2015-11-18,16:54:23,404,+7:00,192.168.0.60,138,0.0.0.0,138,UDP,RX,1102A647C0A8003C008A00AD00002046474542454A45504341434143414341434143414341434143414341434141410020464845504643454C45484643455046464641434143414341434143414341424F00FF534D422500000000000000000000000000000000000000000000000000000011000013000000000000000000E803000000000000000013005600030001000100020024005C4D41494C534C4F545C42524F575345000801200F011091F02911000000005641494F00,187
2136,2025,2015-11-18,16:54:23,612,+7:00,192.168.0.42,138,0.0.0.0,138,UDP,RX,1102C8FFC0A8002A008A00B80000204546454D454646474546454F46444646464145464643454F45504647454241410020464845504643454C45484643455046464641434143414341434143414341424F00FF534D42250000000000000000000000000000000000000000000000000000001100001E000000000000000000E80300000000000000001E00560003000100010002002F005C4D41494C534C4F545C42524F575345000801240F01103B25B90100000000454C4556454E53555045524E4F564100,198
2137,2026,2015-11-18,16:54:23,813,+7:00,192.168.0.144,138,0.0.0.0,138,UDP,RX,110EA2C2C0A80090008A00AD00002045424544454646434341434143414341434143414341434143414341434141410020464845504643454C45484643455046464641434143414341434143414341424F00FF534D422500000000000000000000000000000000000000000000000000000011000013000000000000000000E803000000000000000013005600030001000100020024005C4D41494C534C4F545C42524F575345000801210F0110798EFA00000000004143455200,187
2138,2027,2015-11-18,16:54:24,19,+7:00,192.168.0.42,138,0.0.0.0,138,UDP,RX,1102C900C0A8002A008A00B80000204546454D454646474546454F46444646464145464643454F45504647454241410020464845504643454C45484643455046464641434143414341434143414341424F00FF534D42250000000000000000000000000000000000000000000000000000001100001E000000000000000000E80300000000000000001E00560003000100010002002F005C4D41494C534C4F545C42524F575345000801240F01103B25B90100000000454C4556454E53555045524E4F564100,198
2139,2028,2015-11-18,16:54:24,95,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A6482910000100000000000120464845504643454C45484643455046464641434143414341434143414341424E0000200001C00C00200001000493E000060000C0A8003C,68
2140,2029,2015-11-18,16:54:24,216,+7:00,192.168.0.83,137,0.0.0.0,137,UDP,RX,FABF011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2141,2030,2015-11-18,16:54:24,988,+7:00,192.168.0.42,138,0.0.0.0,138,UDP,RX,1102C901C0A8002A008A00B80000204546454D454646474546454F46444646464145464643454F45504647454241410020464845504643454C45484643455046464641434143414341434143414341424F00FF534D42250000000000000000000000000000000000000000000000000000001100001E000000000000000000E80300000000000000001E00560003000100010002002F005C4D41494C534C4F545C42524F575345000801240F01103B25B90100000000454C4556454E53555045524E4F564100,198
2142,2031,2015-11-18,16:54:25,648,+7:00,192.168.0.83,137,0.0.0.0,137,UDP,RX,FABF011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2143,2032,2015-11-18,16:54:26,60,+7:00,192.168.0.42,138,0.0.0.0,138,UDP,RX,1102C902C0A8002A008A00B80000204546454D454646474546454F46444646464145464643454F45504647454241410020464845504643454C45484643455046464641434143414341434143414341424F00FF534D42250000000000000000000000000000000000000000000000000000001100001E000000000000000000E80300000000000000001E00560003000100010002002F005C4D41494C534C4F545C42524F575345000801240F01103B25B90100000000454C4556454E53555045524E4F564100,198
2144,2033,2015-11-18,16:54:27,85,+7:00,192.168.0.42,138,0.0.0.0,138,UDP,RX,1102C903C0A8002A008A00B80000204546454D454646474546454F46444646464145464643454F45504647454241410020464845504643454C45484643455046464641434143414341434143414341424F00FF534D42250000000000000000000000000000000000000000000000000000001100001E000000000000000000E80300000000000000001E00560003000100010002002F005C4D41494C534C4F545C42524F575345000801240F01103B25B90100000000454C4556454E53555045524E4F564100,198
2145,2034,2015-11-18,16:54:27,939,+7:00,192.168.0.42,138,0.0.0.0,138,UDP,RX,1102C904C0A8002A008A00BB0000204546454D454646474546454F46444646464145464643454F45504647454243410020464845504643454C45484643455046464641434143414341434143414341424F00FF534D422500000000000000000000000000000000000000000000000000000011000021000000000000000000E803000000000000000021005600030001000000020032005C4D41494C534C4F545C42524F575345000F0080FC0A00454C4556454E53555045524E4F5641000A00031005000F0155AA00,201
2146,2020,2015-11-18,16:54:30,743,+7:00,192.168.0.201,52214,0.0.0.0,23,TCP,RX,0D0A,2
2147,2020,2015-11-18,16:54:30,843,+7:00,192.168.0.201,52214,0.0.0.0,23,TCP,TX,0D0A70617373776F72643A,11
2148,2035,2015-11-18,16:54:30,866,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C477011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2149,2036,2015-11-18,16:54:31,905,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C477011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2150,2037,2015-11-18,16:54:32,23,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C477011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2151,2038,2015-11-18,16:54:32,436,+7:00,192.168.0.42,137,0.0.0.0,137,UDP,RX,C906011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2152,2039,2015-11-18,16:54:32,596,+7:00,192.168.0.42,137,0.0.0.0,137,UDP,RX,C906011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2153,2040,2015-11-18,16:54:32,665,+7:00,192.168.0.105,137,0.0.0.0,137,UDP,RX,AFDC011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2154,2041,2015-11-18,16:54:32,736,+7:00,192.168.0.42,137,0.0.0.0,137,UDP,RX,C908011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2155,2042,2015-11-18,16:54:32,966,+7:00,192.168.0.105,137,0.0.0.0,137,UDP,RX,AFDC011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2156,2043,2015-11-18,16:54:33,349,+7:00,192.168.0.42,137,0.0.0.0,137,UDP,RX,C906011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2157,2044,2015-11-18,16:54:33,423,+7:00,192.168.0.42,137,0.0.0.0,137,UDP,RX,C908011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2158,2020,2015-11-18,16:54:33,669,+7:00,192.168.0.201,52214,0.0.0.0,23,TCP,TX,FIN,0
2159,2045,2015-11-18,16:54:33,711,+7:00,192.168.0.105,137,0.0.0.0,137,UDP,RX,AFDC011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2160,2046,2015-11-18,16:54:34,980,+7:00,192.168.0.42,137,0.0.0.0,137,UDP,RX,C90A011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2161,2047,2015-11-18,16:54:35,55,+7:00,192.168.0.42,137,0.0.0.0,137,UDP,RX,C90C011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2162,2048,2015-11-18,16:54:35,595,+7:00,192.168.0.42,137,0.0.0.0,137,UDP,RX,C90C011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2163,2049,2015-11-18,16:54:36,340,+7:00,192.168.0.42,137,0.0.0.0,137,UDP,RX,C90A011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2164,2050,2015-11-18,16:54:36,415,+7:00,192.168.0.42,137,0.0.0.0,137,UDP,RX,C90C011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2165,2051,2015-11-18,16:54:36,523,+7:00,192.168.0.83,137,0.0.0.0,137,UDP,RX,FAC4011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2166,2052,2015-11-18,16:54:37,170,+7:00,192.168.0.105,137,0.0.0.0,137,UDP,RX,AFE0011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2167,2053,2015-11-18,16:54:37,242,+7:00,192.168.0.83,137,0.0.0.0,137,UDP,RX,FAC4011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2168,2054,2015-11-18,16:54:37,752,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C479011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2169,2055,2015-11-18,16:54:37,931,+7:00,192.168.0.105,137,0.0.0.0,137,UDP,RX,AFE0011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2170,2056,2015-11-18,16:54:38,140,+7:00,192.168.0.83,137,0.0.0.0,137,UDP,RX,FAC4011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2171,2057,2015-11-18,16:54:38,671,+7:00,192.168.0.105,137,0.0.0.0,137,UDP,RX,AFE0011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2172,2058,2015-11-18,16:54:39,246,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C479011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2173,2059,2015-11-18,16:54:39,860,+7:00,192.168.0.83,137,0.0.0.0,137,UDP,RX,FAC9011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2174,2060,2015-11-18,16:54:40,616,+7:00,192.168.0.83,137,0.0.0.0,137,UDP,RX,FAC9011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2175,2061,2015-11-18,16:54:41,420,+7:00,192.168.0.83,137,0.0.0.0,137,UDP,RX,FAC9011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2176,2062,2015-11-18,16:54:42,371,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C47B0110000100000000000020454A46444542464545424641434F454D4542454F4341434143414341434141410000200001,50
2177,2063,2015-11-18,16:54:43,115,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C47B0110000100000000000020454A46444542464545424641434F454D4542454F4341434143414341434141410000200001,50
2178,2064,2015-11-18,16:54:43,866,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C47B0110000100000000000020454A46444542464545424641434F454D4542454F4341434143414341434141410000200001,50
2179,2065,2015-11-18,16:54:46,131,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C47D011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2180,2066,2015-11-18,16:54:46,951,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C47D011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2181,2067,2015-11-18,16:54:47,564,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C47D011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2182,2068,2015-11-18,16:54:47,977,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C481011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2183,2069,2015-11-18,16:54:48,793,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C47F011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2184,2070,2015-11-18,16:54:48,873,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C481011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2185,2071,2015-11-18,16:54:49,5,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C4830110000100000000000020464346434545454A4648454C45424341434143414341434143414341434141410000200001,50
2186,2072,2015-11-18,16:54:49,85,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C485011000010000000000002046494643464A4547454A464945434542464545494543454245454341434141410000200001,50
2187,2073,2015-11-18,16:54:49,165,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C48701100001000000000000204543454346464547464746484646454C4641454A464A454A43414341434141410000200001,50
2188,2074,2015-11-18,16:54:49,407,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C47F011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2189,2075,2015-11-18,16:54:49,485,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C481011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2190,2076,2015-11-18,16:54:49,818,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C4830110000100000000000020464346434545454A4648454C45424341434143414341434143414341434141410000200001,50
2191,2077,2015-11-18,16:54:49,895,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C48701100001000000000000204543454346464547464746484646454C4641454A464A454A43414341434141410000200001,50
2192,2078,2015-11-18,16:54:49,973,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C485011000010000000000002046494643464A4547454A464945434542464545494543454245454341434141410000200001,50
2193,2079,2015-11-18,16:54:50,642,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C4830110000100000000000020464346434545454A4648454C45424341434143414341434143414341434141410000200001,50
2194,2080,2015-11-18,16:54:50,720,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C48701100001000000000000204543454346464547464746484646454C4641454A464A454A43414341434141410000200001,50
2195,2081,2015-11-18,16:54:51,674,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C4890110000100000000000020464346434545454A4648454C45424341434143414341434143414341434141410000200001,50
2196,2082,2015-11-18,16:54:51,752,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C48B01100001000000000000204543454346464547464746484646454C4641454A464A454A43414341434141410000200001,50
2197,2083,2015-11-18,16:54:51,830,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C48D011000010000000000002046494643464A4547454A464945434542464545494543454245454341434141410000200001,50
2198,2084,2015-11-18,16:54:51,908,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C4890110000100000000000020464346434545454A4648454C45424341434143414341434143414341434141410000200001,50
2199,2085,2015-11-18,16:54:51,974,+7:00,192.168.0.209,137,0.0.0.0,137,UDP,RX,C78C011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2200,2086,2015-11-18,16:54:52,50,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C48B01100001000000000000204543454346464547464746484646454C4641454A464A454A43414341434141410000200001,50
2201,2087,2015-11-18,16:54:52,127,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C48D011000010000000000002046494643464A4547454A464945434542464545494543454245454341434141410000200001,50
2202,2088,2015-11-18,16:54:52,195,+7:00,192.168.0.209,137,0.0.0.0,137,UDP,RX,C78C011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2203,2089,2015-11-18,16:54:52,267,+7:00,192.168.0.42,137,0.0.0.0,137,UDP,RX,C90E011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2204,2090,2015-11-18,16:54:52,607,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C4890110000100000000000020464346434545454A4648454C45424341434143414341434143414341434141410000200001,50
2205,2091,2015-11-18,16:54:52,685,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C48B01100001000000000000204543454346464547464746484646454C4641454A464A454A43414341434141410000200001,50
2206,2092,2015-11-18,16:54:52,763,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C48D011000010000000000002046494643464A4547454A464945434542464545494543454245454341434141410000200001,50
2207,2093,2015-11-18,16:54:52,831,+7:00,192.168.0.209,137,0.0.0.0,137,UDP,RX,C78C011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2208,2094,2015-11-18,16:54:52,903,+7:00,192.168.0.42,137,0.0.0.0,137,UDP,RX,C90E011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2209,2095,2015-11-18,16:54:53,600,+7:00,192.168.0.42,137,0.0.0.0,137,UDP,RX,C90E011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2210,2096,2015-11-18,16:54:53,951,+7:00,192.168.0.75,137,0.0.0.0,137,UDP,RX,CFCB011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2211,2097,2015-11-18,16:54:54,735,+7:00,192.168.0.75,137,0.0.0.0,137,UDP,RX,CFCB011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2212,2098,2015-11-18,16:54:55,454,+7:00,192.168.0.75,137,0.0.0.0,137,UDP,RX,CFCB011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2213,2099,2015-11-18,16:54:56,578,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C48F011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2214,2100,2015-11-18,16:54:56,786,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C491011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2215,2101,2015-11-18,16:54:56,857,+7:00,192.168.0.129,137,0.0.0.0,137,UDP,RX,8D06011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2216,2102,2015-11-18,16:54:57,400,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C48F011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2217,2103,2015-11-18,16:54:57,482,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C491011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2218,2104,2015-11-18,16:54:57,599,+7:00,192.168.0.129,137,0.0.0.0,137,UDP,RX,8D06011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2219,2105,2015-11-18,16:54:58,224,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C48F011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2220,2106,2015-11-18,16:54:58,306,+7:00,192.168.0.231,137,0.0.0.0,137,UDP,RX,C491011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2221,2107,2015-11-18,16:54:58,426,+7:00,192.168.0.129,137,0.0.0.0,137,UDP,RX,8D06011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2222,2108,2015-11-18,16:55:3,950,+7:00,192.168.0.83,137,0.0.0.0,137,UDP,RX,FACE011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2223,2109,2015-11-18,16:55:4,563,+7:00,192.168.0.83,137,0.0.0.0,137,UDP,RX,FACE011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2224,2110,2015-11-18,16:55:4,965,+7:00,192.168.0.219,138,0.0.0.0,138,UDP,RX,1102AD4CC0A800DB008A00BB0000204542464446464644434E464145444341434143414341434143414341434143410020464845504643454C45484643455046464641434143414341434143414341424E00FF534D422500000000000000000000000000000000000000000000000000000011000021000000000000000000E803000000000000000021005600030001000000020032005C4D41494C534C4F545C42524F57534500010080FC0A00415355532D50430000000000000000000601031200000F0155AA00,201
2225,2111,2015-11-18,16:55:5,383,+7:00,192.168.0.83,137,0.0.0.0,137,UDP,RX,FACE011000010000000000002046484641454245454341434143414341434143414341434143414341434141410000200001,50
2226,2112,2015-11-18,16:55:6,403,+7:00,192.168.0.101,138,0.0.0.0,138,UDP,RX,1102CC0CC0A80065008A00BB00002046414542454F454546464648454A45444542454C46444550454F4550434143410020464845504643454C45484643455046464641434143414341434143414341424E00FF534D422500000000000000000000000000000000000000000000000000000011000021000000000000000000E803000000000000000021005600030001000000020032005C4D41494C534C4F545C42524F57534500010080FC0A0050414E4455574943414B534F4E4F00000603071003000F0155AA00,201
2227,2113,2015-11-18,16:55:9,264,+7:00,192.168.0.101,137,0.0.0.0,137,UDP,RX,CC0E01100001000000000000204546454D454646474546454F46444646464145464643454F45504647454243410000200001,50
2228,2114,2015-11-18,16:55:9,493,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A664291000010000000000012046474542454A45504341434143414341434143414341434143414341434143410000200001C00C00200001000493E000060000C0A8003C,68
2229,2115,2015-11-18,16:55:9,571,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A6662910000100000000000120464845504643454C4548464345504646464143414341434143414341434141410000200001C00C00200001000493E000068000C0A8003C,68
2230,2116,2015-11-18,16:55:9,648,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A665291000010000000000012046474542454A45504341434143414341434143414341434143414341434141410000200001C00C00200001000493E000060000C0A8003C,68
2231,2117,2015-11-18,16:55:9,725,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A6690110000100000000000020454A4644454246454542464143414341434143414341434143414341434141410000200001,50
2232,2118,2015-11-18,16:55:9,802,+7:00,192.168.0.60,137,0.0.0.0,137,UDP,RX,A66B0110000100000000000020454A4644454246454542464143414341434143414341434143414341434141410000200001,50
